id|externalid|parentid|status|name|geographiclevel|openmrs_id|type|coordinates
d4432895-be74-463a-8c85-c555948fbe24||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726922301862913, -17.792004703414207]
6c119c44-fb47-4360-a013-08b36ecdc9f6||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.72659856269155, -17.792021665163475]
89daed99-6299-4f23-b60b-2c26460a3c56||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726905760948483, -17.7921516317081]
045cc0d9-3a0d-4774-b6a5-449fca16f5e5||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726834923288777, -17.792246447116476]
c114b4a7-1627-4018-bcf9-65299bf961f6||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726838768862423, -17.792394431892724]
379d2397-fe50-40f0-8ecb-c2466abf98f5||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726957828175586, -17.7924130396213]
75fd424f-035f-47de-af79-4d07c1120d40||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726312683979044, -17.792004186956003]
314b373a-405a-43ee-8a5d-c82364cfa8ac||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726084697480642, -17.792369463644356]
a05a1562-d9df-40a5-9cd1-b606adafbc25||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.72598202282168, -17.79240994853865]
7fc608b0-6193-42bf-a760-ae220f92280b||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726237893865573, -17.792569567830693]
2605c3aa-bd68-49a0-8407-a34975dcaf4d||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726262277603041, -17.792650149799552]
a9e433f6-c9b6-4ff7-95eb-50bdf1eae8f3||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726575641106649, -17.79266434391039]
fbdf1506-af94-4321-b169-f008b1c9c435||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726646463523847, -17.792576889149093]
8cd6f6eb-b294-406d-ada5-35bcda03f930||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726819471022848, -17.792678210374156]
5d29de82-cef4-4206-a681-8805c90dbd99||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726802980954005, -17.7927973515775]
35f62a76-9138-405c-a97c-19fd3f5649fb||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.72682012527602, -17.792901684238334]
60dc699b-0f22-4909-909e-a6fef46887ce||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726582596217924, -17.792930040575833]
38d584ad-e90b-430d-8095-c568d0d5236b||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.725933107225188, -17.79261490218093]
a46ff145-57da-40bd-b775-670fabe611e6||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.72591931190837, -17.792713264563847]
a2ee1bc9-193b-492d-95f1-483e75d7c0c2||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.72508085560352, -17.789332792075307]
ef34e8da-3f8e-4e62-ab90-05b5eed04d42||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.725261996066848, -17.788781562967113]
5ab3fe92-a747-4405-b884-cf8eeb5824d5||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.725799387674726, -17.78943338924179]
951ce88c-bc39-4aa1-9b0c-b0bdb73c1ae3||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726560865953928, -17.789730352401225]
3b69856d-3444-4cfb-b106-0181cb4b1339||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726883380361924, -17.789524109186903]
a5988cab-d825-4ee2-8d72-f33fcfd82178||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726377588809072, -17.790661442940703]
ba2a74ab-7812-4c1a-a945-aa482e4f96dc||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726016141555107, -17.792992866801757]
d4cfcab7-c1cc-402b-a1c5-a4e0b4ce3f63||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.727026969305825, -17.79308925765927]
a76d14c3-3cbd-449a-8f57-d0708e06fa00||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.727260187822907, -17.79324637526726]
07b8fc85-3009-4d23-b681-c7a47805dfd2||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.727333241410493, -17.793489481742427]
8a0a6f31-4b6d-4b5b-bbbb-ecd7c2e3fb71||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726956533183767, -17.79360767049706]
9e216d5a-551f-41df-aac8-bbc81db318c6||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.727335837781538, -17.79364000451078]
4834e478-0311-491f-800f-68f30f0c4d20||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726704061124309, -17.793435900153877]
a389e525-fca7-4434-86e6-afc5f6335ece||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726397730520944, -17.79100462499079]
2e552df8-8b2a-4aef-88b9-c0a20198aaf3||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.72611401281165, -17.791082863637556]
d22bb928-b1e8-49d2-bb89-c0d57f52f333||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726257527823945, -17.791312476946537]
f8584492-7ecb-42a0-94fc-d68fb7420039||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.72665885836159, -17.79239099158812]
27a79940-45f9-45dd-880f-2acdbcff329a||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726822973068494, -17.79258359832139]
1d7cc64f-714f-4e85-a803-70105c4ed36f||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726574925633855, -17.79302359979416]
b43994c0-fc67-4c68-bef2-a8981dc333af||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.725829518193763, -17.79286960568876]
8f97f110-4f5e-4a57-af96-b23aca3d6e55||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.726851386282874, -17.793458333701032]
447f0e61-b250-4892-a7bc-9b2e83fb2d73||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.920380276380882, -17.959274940396746]
4270a12e-cff0-47b0-8055-b23a417b3f85||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.90815613050191, -17.956992001364398]
edb0a954-e9ed-49cc-b9f6-725cd3389a50||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.907017000000025, -17.960029999999993]
e81276fc-b956-4afa-908b-354d80f21fa3||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.90826514499352, -17.953099499097302]
42b680c7-64a5-47ae-8649-04ea27153869||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.904533005311606, -17.954076986701914]
bd59fbc2-1123-4298-8838-f0583806903c||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.919636245263916, -17.960891007973537]
1ec13515-fd08-4612-bbb7-e9d1b8da9918||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.905284300000034, -17.9528333]
1a772a8c-4df7-4d30-b373-41cccd789761||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.890068748527057, -17.94744968915814]
06634e4e-04a5-41b6-8951-d75d0d455d51||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.88835277030924, -17.948450489696906]
1f19352e-55d5-432b-bfc4-97b0b32919f8||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.885878500000018, -17.938765000000007]
14ab3aba-f4a4-452f-afc1-4fb5bb174ae7||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.889848599999995, -17.928477599999987]
268212f7-6a69-4c96-81e1-4d017116bd06||a794c071-6555-4e36-a7df-ab162c15322b|Pending Review||0||Point|[15.890495050222084, -17.92692394521575]
f2f32acc-571b-4c7d-9af4-6e09e8102a19||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.819087999999994, -17.93412540000002]
f8e90de3-f853-4cd0-8ac8-813210d9dd0d||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.816266000000013, -17.937206499999988]
508d75d7-2ce1-4ddf-b5e0-5d0076e18fb2|||Pending Review||0||Point|[15.814979887129878, -17.932337055540202]
b3a337f2-d4e7-419a-b4a5-7420a75b5bfd||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.815030299999961, -17.932355499999993]
c2b40761-c5fa-4668-b6dc-e9ebd7db614f||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.814745800000026, -17.934258700000008]
003aa187-1883-4065-b303-5847a5047872||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.811459000000042, -17.933561500000003]
4cc9fa2c-4eb8-4e2e-843b-8e42c4379a85||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.818458100000015, -17.932670399999992]
c9cf52e6-180a-408a-adcf-e82845f0d417||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.81209199999998, -17.936743]
ae597d21-306b-49c3-92f3-bf17a80fa53b||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.80980524280889, -17.937880448574102]
f3f95acb-b2ad-4d8a-9fb6-2888c37d41e9||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.807669799999957, -17.936792699999977]
9a548bbc-2cfe-4603-93ca-558b3d71dbaf||82a89fa3-3057-408d-bf67-ef2fcc4157c3|Pending Review||0||Point|[15.80631550000001, -17.940245899999972]
41aff30c-273a-400f-a39e-e0eea3af257c||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.858361900000007, -17.920363500000004]
4961b499-3514-44bd-9a93-60534e5bea84||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.859749700000009, -17.91868170000003]
c344a155-a36c-4f56-80d2-fbda5f1339f9||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.860450500000013, -17.912846500000025]
a8b1a2e5-c93f-44d7-a4b6-a3cf88c7cd5d||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.8612483, -17.911885400000035]
6aeb823e-f1d3-43f2-a06a-f89678b5909a||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.858865932158182, -17.913966825002007]
321f628c-3f77-4a97-8f50-f869185feec4||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.855807628387964, -17.915146213551814]
ca08e3d2-4aea-443c-bc8e-66845ffbfc9d||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.855259200000006, -17.91673339999999]
acf079e4-fd17-44a8-b4f8-ace92e38cacf||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.854096700000042, -17.918986999999994]
1a59e8e8-63c7-447c-ae5b-e6099b19f3a2||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.8328578132095, -17.784677161366126]
219c203f-9075-4411-aab9-47a9124b4ee0||ace82b81-1e64-425b-9264-315e9b00ef25|Pending Review||0||Point|[15.77859541157136, -17.781886954827034]
355bf080-7d71-4746-a58d-58c42ce3afcb||ace82b81-1e64-425b-9264-315e9b00ef25|Pending Review||0||Point|[15.778874463417168, -17.781354520138397]
117ab5bc-6863-4ab8-803e-9daee5b56106||ace82b81-1e64-425b-9264-315e9b00ef25|Pending Review||0||Point|[15.778782331668395, -17.781255372233712]
862ee1c1-f38f-4b26-a6f3-2a21f5af6941||ace82b81-1e64-425b-9264-315e9b00ef25|Pending Review||0||Point|[15.778623318243062, -17.78183446605902]
3614f67a-eb35-4c30-8751-85f33ef62f7f||ace82b81-1e64-425b-9264-315e9b00ef25|Pending Review||0||Point|[15.778850662222197, -17.781547218504386]
5c950514-6bbd-419c-ad51-a078ab8872a7||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.858027899999966, -17.921810900000004]
d4155c11-2482-4e79-bd09-1b32a99aa404||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.85695770000001, -17.916279300000006]
29b34839-97f2-44dd-b654-b594ffc7501a||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.888053599999978, -17.82736219999997]
4061e668-350e-4914-bb4b-908e0977981b||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.886574499999968, -17.828679699999988]
83ef172b-1662-48f9-9d2f-f1f19fa692e2||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.889732199999997, -17.828599600000004]
6262977c-b130-4751-bf95-2e09645e1776||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.890639800000004, -17.828710200000007]
052bafda-46f2-48bb-9490-d62f2d17972c||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.890824900000013, -17.827840700000028]
28bd128f-3911-4310-827c-453ea4d6d524||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.733010461986282, -17.780276022509444]
e42cf9ad-19dc-4384-96a9-e3fbe14f33b9||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.881549622947004, -17.826968799685915]
3121f72b-cb72-41a9-a8f0-fd4bda9bb9cd||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.851590799999999, -17.918875500000023]
a9f8c714-3c0a-4193-94cf-8d2f0087f5e6||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.85175319999999, -17.92049830000002]
c1bca6f5-be0a-4c8e-9917-35a6082d288e||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.849964599999993, -17.91606290000004]
a74f8571-0921-471c-a184-c3be6cf110a7||bd711db1-dee8-4edc-ada3-340144730854|Pending Review||0||Point|[15.851425500000005, -17.916100800000038]
a9011398-ea86-48d1-8703-9c09c9508c61||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.827984203742318, -17.781978515577148]
e09aab13-a7db-4e2a-a6f2-6d6013583724||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.834199962396724, -17.78279794094511]
34946cc4-0b6b-4f65-9c79-cd68dc9ef51c||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.83490795438763, -17.784815423349393]
d95aa9a6-3b7d-43d4-97f3-01656e27d38e||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.83500834076088, -17.78639630228306]
fbd09727-8a89-4f24-93ce-5d8765d89f96||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.834602597466244, -17.78080540688181]
9f845884-4696-4322-8d85-1bfb0cb9f28a||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.827817080830643, -17.780604436717166]
4c0b4e41-7ec4-489c-a0e8-1d7f078f84c7||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.830473293150163, -17.7786511046448]
85b625d7-2a01-49ca-875b-9bf12e2663f9||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.831599799864733, -17.7765215372574]
f0cbc4aa-f76f-48f7-938d-64a6d2eb2e97||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.834109821560418, -17.776754024556556]
bd40e173-2360-4741-8b53-0a4c3bd6c10b||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.833493999904421, -17.770458352085107]
17be2ac6-5547-43d7-893d-0da57b9a96f6||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.797966267461845, -17.758556894545727]
2a07a652-18c7-41c6-9475-cb71e53de649||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.79548179982055, -17.75801107022353]
03817b4a-3895-4ef8-aaeb-7b5cf618b8cb||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.793503499999957, -17.754930600000005]
bf949490-4b6a-40cb-be42-3982eb0e1ece||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.795160500000009, -17.753060299999945]
005091c0-c542-4ea1-a4d8-6dbd77b75268||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.79765469999998, -17.75533569999999]
db9314bb-8a49-4e81-a509-ad8308a84d5e||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.800549899999995, -17.752033599999976]
2ff83085-f144-4f8b-9540-f37143ab077d||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.79465780000001, -17.749810500000017]
e3c03b78-6a66-4703-90cc-5cfd1326a6cc||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.80169657477984, -17.75044818135498]
d1e1eeda-4962-44f3-b4f2-86958e3e86d8||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.802526699999959, -17.749829399999967]
c2ec12b0-9bd8-4bbc-8638-8c0706ad43bc||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.803064147126719, -17.750422360015257]
dc1a777f-c398-43e5-a73c-d80a9fb9fc21||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.802689200000001, -17.749690199999993]
8b8cbba2-1829-4ad2-bacd-2ba65bfe1105||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.801498800000019, -17.7471154]
7a35c248-6205-4b9c-aa1d-e9d8b00079e0||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.799969856474947, -17.744235365939858]
998bf4ca-f447-4d32-a909-0e7331a79da5||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.796451268829315, -17.744062911550657]
338f7944-df7e-4e88-be01-2238483cc6c0||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.797652016433517, -17.742275894824534]
2b8866e6-e1e9-416c-b0cb-5e1ca1f7daa2||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.802217658502713, -17.74165008963121]
adcfb6c2-0962-4647-a5db-96e98999849b||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.803124200000013, -17.742341300000028]
d7fe5aa1-08bc-40a0-b9f2-4f1103532f59||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.803861706755413, -17.740403894179497]
0184e865-66b1-4b6a-977b-085d7eb24c62||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.801147700000001, -17.740445100000017]
71f74eda-8fdd-435d-9026-e364ccf85c47||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.80303030996987, -17.738343425184542]
dcf5b78f-cae3-433d-8825-dae557b4c54f||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.801033699999977, -17.736151599999975]
e75101af-8c5c-4cf0-9f80-87ad8226d95d||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.803693900000043, -17.735577900000013]
6d5a293c-4e2d-4ed4-80d4-007b0be2d1f2||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.807722540987756, -17.733438507488195]
a6f47f77-d40b-4cca-b010-1e54acebb6a5||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.807107887427861, -17.735777059954216]
db024791-529f-4da8-ae78-63bb9b8ec553||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.811501500000022, -17.7314535]
0be1051f-a2d2-46dd-95a6-4b326fc14f28||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.802600133807603, -17.744882239634293]
61e34591-e118-4337-8f1d-2476163a174c||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.803606658667263, -17.744676715655444]
6459bf1c-a30d-4e0d-a694-c5760c931c7f||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.805547636072363, -17.734368317329423]
78009b54-cdb7-415c-a52c-6deff3a27520||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.806596377796467, -17.73006807291888]
cc3a1646-baea-4428-b4fd-bd8e3e75f4ab||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.806255367095076, -17.727904760236076]
c90dd80b-00f7-4467-a9c3-58f09cf2be75||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.808942199999988, -17.72645660000001]
f0c7ea29-eacf-4aea-b9a5-55b07f42df67||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.808891525450774, -17.72430051328061]
3d304cfb-39f7-4718-8363-99ed185a8032||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.810615600000006, -17.72291380000002]
4033b6f5-873f-4729-b5ce-411a38ced793||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.81226860000001, -17.723916599999992]
9c98a84b-876b-47cc-8f79-7116ff67ff60||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.813271753722404, -17.726601490277986]
99b8281d-2238-4ec3-b871-50ab11fd9884||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.878685809794574, -17.823961689693206]
638986d1-63b1-46bd-aa8c-a432643c2c3f||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.879134015551157, -17.823555952370228]
b7e3ebf2-d1de-43c4-9f0b-92c71ebbf4fd||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.875728604640956, -17.827482614321966]
1504bff0-80dd-4132-9441-c3b74499a839||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.828142320064671, -17.77256795696108]
0ea8b18f-a717-461c-93a1-123c072c1875||e7b6d4bc-27ee-4f4c-969d-69b0f7cf9689|Pending Review||0||Point|[15.833600683504471, -17.774674012463496]
9ca3841f-59a9-484a-b6a4-8ea328c8ea1d||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.80250274801108, -17.747860614227527]
7853900b-f2b5-49a3-b5c9-b77648090453||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.803244608346633, -17.74649580121845]
de676f08-6bdf-4d60-9e4b-afea462190d1||09f584be-29c1-4242-9908-df86d3db0ace|Pending Review||0||Point|[15.811049149631968, -17.732986214387317]
a56da48f-847d-42e1-af0d-942e0e08f034||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.879969655158988, -17.82659297324245]
6d90d047-0937-4961-bc28-9396aa92880c||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.757024699999961, -17.697187299999946]
b2129c6f-437c-4790-8397-279876604d50||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.756131900000016, -17.69405690000003]
b192a2f2-994f-4922-9025-e3cab06aca1f||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.753922499999987, -17.693793800000012]
14454c9a-52be-4a16-8aa0-9a1e9c18f661||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.743960500000012, -17.677754799999978]
09e60a4e-f1e7-4894-9d77-d83af04c68e3||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.741311999999992, -17.678127600000018]
04c40489-9d7e-446f-bacf-69bbe68430c4||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.738022, -17.678889]
07f78534-875c-40e9-b16c-31865fddcd11||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.74478188036241, -17.67366732171895]
a144b273-c136-43c7-81f6-10fff725a6c8||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.7439392, -17.672501200000006]
6f134d87-7a3b-428a-9897-2cbbc01b69f3||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.760018500000001, -17.693356100000006]
34246e44-9fbd-4a47-a058-9760fb0e6457||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.744339200000011, -17.674686399999967]
7ce8a368-2531-47bd-8316-2f74bb674e76||8d1a63da-fc6e-41b0-a85b-8edaee0eceb0|Pending Review||0||Point|[15.74336025940633, -17.675802780591027]
e70d301d-5390-4c4e-812b-e48c3f9d2f09||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.728964826269392, -17.79483143765788]
80808108-2cc5-4f58-b2b3-38a6e46f95ae||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.728967988738274, -17.79447234058078]
6bfd346f-5e6d-49a3-a387-eb37b4c75599||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.728514027626971, -17.79427595849585]
cf645254-aa89-42b3-9c46-693b7f47d0fe||c2f18149-c411-4b88-9786-5498835aa6ed|Pending Review||0||Point|[15.728491293232679, -17.794483811376182]
2152d740-84ee-46a3-8db1-87e39cba679c||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.72900211126725, -17.79402088271049]
dcf37b37-c67a-4d0b-9a5d-804e7f23be82||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.72904736205959, -17.793987025587768]
af3d5dad-aa3b-4fa0-9ab4-73f78e668d58||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.729155706961592, -17.793915019029537]
20ca0c1a-aea9-4a82-a4b0-12733020ba88||a4597ab8-8e84-4f6a-bd6c-1d3293a2da9a|Pending Review||0||Point|[15.877964999999989, -17.826095000000016]
a2b9863f-e45b-4540-bd73-cb98a60bc11f||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.729073648775795, -17.79437820084383]
b8a0c78c-a963-43e9-928a-dca490644fc2||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.728966247018661, -17.794255152639597]
3e16f563-273b-4ea1-b4dc-22c4882d7610||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.729049658792775, -17.79406602802792]
8b417584-ff4f-4c42-80dd-cf2c4403e76b||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.72916040532752, -17.793495658240754]
e3ded50e-5568-4e62-b941-0c612e8b95a5||645538c1-c380-473b-a78a-906bbfc5b609|Pending Review||0||Point|[15.729008510999222, -17.79369039945951]
